unit,schedule,treatment,treatment_5,treatment_25,npv_5_percent,stock_0,stock_5,stock_25,harvest_value_25,stock_1_0,stock_1_5,stock_1_25,stock_2_0,stock_2_5,stock_2_25,stock_30_0,stock_30_5,stock_30_25,harvest_value_5
43124568,10,above_5,above,donothing,2062.9455498202606,43.9259553501804,45.714957475202276,107.94847998332588,0.0,0.0,0.0,0.0,3.42287502604082,5.275113318527994,23.183932216935137,40.50308032413958,40.4398441566743,93.65505098183694,1149.7070523134857
43124568,11,above_5 + below_25,above,below,2178.7308416440446,43.9259553501804,45.714957475202276,51.14910836717082,4204.992020344017,0.0,0.0,0.0,3.42287502604082,5.275113318527994,7.694491864738346,40.50308032413958,40.4398441566743,47.66719376591762,1149.7070523134857
43124568,12,above_5 + above_25,above,above,2189.1245114615917,43.9259553501804,45.714957475202276,47.63608648307907,4582.460504954298,0.0,0.0,0.0,3.42287502604082,5.275113318527994,13.157029740218153,40.50308032413958,40.4398441566743,38.402305871653695,1149.7070523134857
43124568,13,above_5 + even_25,above,even,2189.9679160680926,43.9259553501804,45.714957475202276,46.46828100216314,4613.090558084371,0.0,0.0,0.0,3.42287502604082,5.275113318527994,9.979922618253187,40.50308032413958,40.4398441566743,40.31542849855913,1149.7070523134857
43124568,14,above_5 + clearcut_25,above,clearcut,6172.6901565511525,43.9259553501804,45.714957475202276,0.02744006981000904,8099.780450014779,0.0,0.0,0.02970000000000001,3.42287502604082,5.275113318527994,0.0,40.50308032413958,40.4398441566743,0.0,1149.7070523134857
43124568,15,even_5,even,donothing,1829.222332666705,43.9259553501804,42.21126428191815,101.0362785284886,0.0,0.0,0.0,0.0,3.42287502604082,4.238410401262371,19.13498621386733,40.50308032413958,37.97285388065578,90.30486577841702,1291.9733986641243
43124568,16,even_5 + below_25,even,below,1929.3473113667844,43.9259553501804,42.21126428191815,51.96387938536105,3661.2718406899025,0.0,0.0,0.0,3.42287502604082,4.238410401262371,6.993439248482248,40.50308032413958,37.97285388065578,49.292474600525196,1291.9733986641243
43124568,17,even_5 + above_25,even,above,1939.5582559533418,43.9259553501804,42.21126428191815,48.215365254061304,4034.655629300622,0.0,0.0,0.0,3.42287502604082,4.238410401262371,11.493760044489743,40.50308032413958,37.97285388065578,40.7318614254317,1291.9733986641243
43124568,18,even_5 + even_25,even,even,1938.1501575897232,43.9259553501804,42.21126428191815,48.32533880771265,3983.165671903634,0.0,0.0,0.0,3.42287502604082,4.238410401262371,9.152204587635481,40.50308032413958,37.97285388065578,43.192537356732956,1291.9733986641243
43124568,19,even_5 + clearcut_25,even,clearcut,5924.7306233130785,43.9259553501804,42.21126428191815,0.027419421880318977,7634.928126560178,0.0,0.0,0.02970000000000001,3.42287502604082,4.238410401262371,0.0,40.50308032413958,37.97285388065578,0.0,1291.9733986641243
43124569,0,donothing,donothing,donothing,4295.745896653349,95.36145037361456,114.39470161921398,170.1157493324963,0.0,0.0,0.0,0.0,90.50254660203521,108.38660763370876,167.55280284051398,4.858903771579386,6.008093985505185,10.523096165308313,0.0
43124569,1,below_25,donothing,below,4485.568437067437,95.36145037361456,114.39470161921398,101.6128771964386,5310.405978777519,0.0,0.0,0.0,90.50254660203521,108.38660763370876,101.44108760621481,4.858903771579386,6.008093985505185,4.926515207309526,0.0
43124569,2,above_25,donothing,above,4491.268282640501,95.36145037361456,114.39470161921398,100.07550147525546,5469.862774283842,0.0,0.0,0.0,90.50254660203521,108.38660763370876,97.7743899436154,4.858903771579386,6.008093985505185,6.9838994187226024,0.0
43124569,3,even_25,donothing,even,4489.69573737438,95.36145037361456,114.39470161921398,100.45164882334576,5425.869822946896,0.0,0.0,0.0,90.50254660203521,108.38660763370876,98.93825454929512,4.858903771579386,6.008093985505185,6.213783054652908,0.0
43124569,4,clearcut_25,donothing,clearcut,9362.751409157123,95.36145037361456,114.39470161921398,0.033530999056617945,13249.663800510101,0.0,0.0,0.03510000000000001,90.50254660203521,108.38660763370876,0.0,4.858903771579386,6.008093985505185,0.0,0.0
43124569,5,clearcut_5,clearcut,donothing,-4681.009353717716,95.36145037361456,0.03510000000000001,45.11243964287502,0.0,0.0,0.03510000000000001,45.11243964287502,90.50254660203521,0.0,0.0,4.858903771579386,0.0,0.0,8587.434719780766
43124569,6,clearcut_5 + first_25,clearcut,first,-4642.656653232965,95.36145037361456,0.03510000000000001,27.904343401522414,823.9546822100837,0.0,0.03510000000000001,27.904343401522414,90.50254660203521,0.0,0.0,4.858903771579386,0.0,0.0,8587.434719780766
43124570,0,donothing,donothing,donothing,6957.175777414785,165.222047562456,194.84520593235075,282.574895416693,0.0,8.2709042311523,9.45480907649616,13.770673622632565,156.95114333130368,185.3903968558546,280.7204824995184,0.0,0.0,0.0,0.0
43124570,1,below_25,donothing,below,7300.602639071921,165.222047562456,194.84520593235075,162.09011155872665,9329.105873195283,8.2709042311523,9.45480907649616,10.711423652985161,156.95114333130368,185.3903968558546,158.21407228856967,0.0,0.0,0.0,0.0
43124570,2,above_25,donothing,above,7310.799786846055,165.222047562456,194.84520593235075,159.44890094081455,9606.108873864636,8.2709042311523,9.45480907649616,5.477708279803018,156.95114333130368,185.3903968558546,160.6951964689494,0.0,0.0,0.0,0.0
43124570,3,even_25,donothing,even,7335.8951624520905,165.222047562456,194.84520593235075,150.17188499514282,10287.818553843334,8.2709042311523,9.45480907649616,7.318300560685474,156.95114333130368,185.3903968558546,149.18637394002658,0.0,0.0,0.0,0.0
43124570,4,clearcut_25,donothing,clearcut,15185.533111049092,165.222047562456,194.84520593235075,0.05440569686744952,21956.29270560023,8.2709042311523,9.45480907649616,0.056700000000000014,156.95114333130368,185.3903968558546,0.0,0.0,0.0,0.0,0.0
43124570,5,clearcut_5,clearcut,donothing,-8155.283116931474,165.222047562456,0.056700000000000014,72.87394096156734,0.0,8.2709042311523,0.056700000000000014,72.87394096156734,156.95114333130368,0.0,0.0,0.0,0.0,0.0,14609.494298540054
43124570,6,clearcut_5 + first_25,clearcut,first,-8093.328754609956,165.222047562456,0.056700000000000014,45.07624703322852,1331.003717416289,8.2709042311523,0.056700000000000014,45.07624703322852,156.95114333130368,0.0,0.0,0.0,0.0,0.0,14609.494298540054
43124571,0,donothing,donothing,donothing,2670.514103517525,73.87192063694751,81.57007311300103,109.98540452481025,0.0,73.87192063694751,81.57007311300103,109.98540452481025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43124571,1,below_25,donothing,below,2869.423731389954,73.87192063694751,81.57007311300103,53.275735603654695,4273.2980246677425,73.87192063694751,81.57007311300103,53.275735603654695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43124571,2,above_25,donothing,above,2874.7864929684456,73.87192063694751,81.57007311300103,52.77321594658837,4388.509534061534,73.87192063694751,81.57007311300103,52.77321594658837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43124571,3,even_25,donothing,even,2873.6730043336393,73.87192063694751,81.57007311300103,52.60567802946273,4364.587772030663,73.87192063694751,81.57007311300103,52.60567802946273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43124571,4,clearcut_25,donothing,clearcut,5651.072582860873,73.87192063694751,81.57007311300103,0.019800000000000005,8366.037641008194,73.87192063694751,81.57007311300103,0.019800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43124571,5,below_5,below,donothing,338.8019379801367,73.87192063694751,49.27578375488162,70.20781461977755,0.0,73.87192063694751,49.27578375488162,70.20781461977755,0.0,0.0,0.0,0.0,0.0,0.0,2289.6849992376665
43124571,6,below_5 + clearcut_25,below,clearcut,3181.5737830922026,73.87192063694751,49.27578375488162,0.019800000000000005,5405.882528437244,73.87192063694751,49.27578375488162,0.019800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2289.6849992376665
43124571,7,above_5,above,donothing,237.22497145740954,73.87192063694751,49.0338988391098,70.0070141377431,0.0,73.87192063694751,49.0338988391098,70.0070141377431,0.0,0.0,0.0,0.0,0.0,0.0,2407.1374728650317
